Name;Metric;Value;Agrupation;Column77
Percentage of 'Declaration FOR_APPROVAL by ADMINISTRATION' with an increment in 'case:Amount';"ERROR: computing metric {'count': ""activity == 'Declaration FOR_APPROVAL by ADMINISTRATION'"", 'metric_condition': '> 0', 'aggregation': 'percentage', 'filter': 'case:Amount > previous_case:Amount'}";;;C
Percentage of 'Declaration FOR_APPROVAL by ADMINISTRATION' leading to 'Declaration REJECTED by PRE_APPROVER' to identify improvement areas to reduce rejections;Percentage of 'Declaration FOR_APPROVAL by ADMINISTRATION' out of all 'Declaration REJECTED by PRE_APPROVER';0.0;;B
Average number of 'Declaration FOR_APPROVAL by ADMINISTRATION' that are followed by 'Declaration APPROVED by ADMINISTRATION';the average of the number of times `ACTIVITY` == 'Declaration FOR_APPROVAL by ADMINISTRATION' filtered by the function ma > 0 where ma is the number of times `ACTIVITY` == 'Declaration APPROVED by ADMINISTRATION';0.0;;B
Percentage of 'Declaration FOR_APPROVAL by ADMINISTRATION' with penalty;Percentage of 'Declaration FOR_APPROVAL by ADMINISTRATION' out of all cases;0.0;;B
Average number of 'Declaration FOR_APPROVAL by ADMINISTRATION' in a month to identify peak periods;"ERROR: computing metric {'count': ""activity == 'Declaration FOR_APPROVAL by ADMINISTRATION'"", 'aggregation': 'average', 'group_by': 'month'}";;;C
Total 'Declaration FOR_APPROVAL by ADMINISTRATION' done by 'STAFF MEMBER';Number of 'Declaration FOR_APPROVAL by ADMINISTRATION' activities == 'STAFF MEMBER' where ma is the last value of org:role;;;D
Fraction of 'Declaration FOR_APPROVAL by ADMINISTRATION' that are dismissed;Percentage of 'Declaration FOR_APPROVAL by ADMINISTRATION' out of all 'Declaration DISMISSED by ADMINISTRATION';;;D
Total 'Declaration FOR_APPROVAL by ADMINISTRATION' performed by 'STAFF MEMBER';Number of 'Declaration FOR_APPROVAL by ADMINISTRATION' activities == 'STAFF MEMBER' where ma is the last value of org:role;;;D
Ratio of 'Declaration FOR_APPROVAL by ADMINISTRATION' over 'Declaration SUBMITTED by EMPLOYEE';Percentage of 'Declaration FOR_APPROVAL by ADMINISTRATION' out of all 'Declaration SUBMITTED by EMPLOYEE';0.0;;B
Occasions how often the 'Declaration FOR_APPROVAL by ADMINISTRATION' is performed to identify consistency in the approval process;Frequency of activity 'Declaration FOR_APPROVAL by ADMINISTRATION';1;;B
The ratio of 'Declaration FOR_APPROVAL by ADMINISTRATION' that do not lead to 'Request Payment' to identify inefficiencies in the process;Percentage of 'Declaration FOR_APPROVAL by ADMINISTRATION' out of all cases where 'Request Payment' does not happen;0.0;;B
