Name;Metric;Value;Agrupation;Column77
Percentage of 'Declaration SAVED by EMPLOYEE' followed by 'Declaration APPROVED by ADMINISTRATION';Percentage of 'Declaration SAVED by EMPLOYEE' out of all 'Declaration APPROVED by ADMINISTRATION';0.0;;B
Number of 'Declaration SAVED by EMPLOYEE' with amounts above 100 euros;Number of 'Declaration SAVED by EMPLOYEE' activities > 100 where ma is the last value of case:Amount;0;;B
Percentage of 'Declaration SAVED by EMPLOYEE' by worker;Percentage of 'Declaration SAVED by EMPLOYEE' out of all cases;STAFF MEMBER:0.29;"{""STAFF MEMBER"":0.2932166302,""SYSTEM"":0.0000995718}";B
Percentage of 'Declaration SAVED by EMPLOYEE' by worker;Percentage of 'Declaration SAVED by EMPLOYEE' out of all cases;SYSTEM:0.0;"{""STAFF MEMBER"":0.2932166302,""SYSTEM"":0.0000995718}";B
Average number of 'Declaration SAVED by EMPLOYEE' in a month;"ERROR: computing metric {'count': ""activity == 'Declaration SAVED by EMPLOYEE'"", 'aggregation': 'average', 'group_by': 'month'}";;;C
Total 'Declaration SAVED by EMPLOYEE' done by 'STAFF MEMBER';Number of 'Declaration SAVED by EMPLOYEE' activities == 'STAFF MEMBER' where ma is the last value of org:role;;;D
Fraction of 'Declaration SAVED by EMPLOYEE' that are dismissed;Percentage of 'Declaration SAVED by EMPLOYEE' out of all 'Declaration REJECTED by EMPLOYEE';0.0;;B
Ratio of 'Declaration SAVED by EMPLOYEE' over 'Declaration REJECTED by PRE_APPROVER';Percentage of 'Declaration SAVED by EMPLOYEE' out of all 'Declaration REJECTED by PRE_APPROVER';0.0;;B
Occasions how often the 'Declaration SAVED by EMPLOYEE' is performed before 'Declaration SUBMITTED by EMPLOYEE';Percentage of 'Declaration SAVED by EMPLOYEE' out of all 'Declaration SUBMITTED by EMPLOYEE';0.0;;B
The ratio of 'Declaration SAVED by EMPLOYEE' that are not eventually performed to those that lead to 'Request Payment';Percentage of 'Declaration SAVED by EMPLOYEE' out of all 'Request Payment';0.0;;B
Percentage of 'Declaration SAVED by EMPLOYEE' that lead to a reduction in 'Declaration REJECTED by PRE_APPROVER';Percentage of 'Declaration SAVED by EMPLOYEE' out of all 'Declaration REJECTED by PRE_APPROVER';0.0;;B
Number of 'Declaration SAVED by EMPLOYEE' in relation to 'Declaration FINAL_APPROVED by SUPERVISOR';Number of 'Declaration SAVED by EMPLOYEE' activities for cases where activity 'Declaration FINAL_APPROVED by SUPERVISOR' occurs;0;;B
Percentage of 'Declaration SAVED by EMPLOYEE' with an increment in the subsequent 'case:Amount' compared to the previous step;"ERROR: computing metric {'count': ""activity == 'Declaration SAVED by EMPLOYEE'"", 'metric_condition': '> 0', 'aggregation': 'percentage', 'filter': 'case:Amount > previous_case:Amount'}";;;C
