Name;Metric;Value;Agrupation;Column77
Number of times 'Declaration FOR_APPROVAL by ADMINISTRATION' is performed;Number of 'Declaration FOR_APPROVAL by ADMINISTRATION' activities;1;;A
Percentage of 'Declaration FOR_APPROVAL by ADMINISTRATION' done after 'Declaration SUBMITTED by EMPLOYEE';Percentage of 'Declaration FOR_APPROVAL by ADMINISTRATION' out of all 'Declaration SUBMITTED by EMPLOYEE';0.0;;B
Average number of 'Declaration FOR_APPROVAL by ADMINISTRATION' per month;"ERROR: computing metric {'count': ""activity == 'Declaration FOR_APPROVAL by ADMINISTRATION'"", 'aggregation': 'average', 'group_by': 'month'}";;;C
Percentage of 'Declaration FOR_APPROVAL by ADMINISTRATION' with an increment in 'case:Amount';Percentage of 'Declaration FOR_APPROVAL by ADMINISTRATION' out of all cases;0.0;;B
Percentage of 'Declaration FOR_APPROVAL by ADMINISTRATION' leading to an appeal;Percentage of 'Declaration FOR_APPROVAL by ADMINISTRATION' out of all 'Appeal';;;D
Average number of 'Declaration FOR_APPROVAL by ADMINISTRATION' that are followed by 'Declaration APPROVED by ADMINISTRATION';the average of the number of times `ACTIVITY` == 'Declaration FOR_APPROVAL by ADMINISTRATION' filtered by the function ma > 0 where ma is the number of times `ACTIVITY` == 'Declaration APPROVED by ADMINISTRATION';0.0;;B
Percentage of 'Declaration FOR_APPROVAL by ADMINISTRATION' with penalty;Percentage of 'Declaration FOR_APPROVAL by ADMINISTRATION' out of all cases;0.0;;B
Average number of 'Declaration FOR_APPROVAL by ADMINISTRATION' in a month;"ERROR: computing metric {'count': ""activity == 'Declaration FOR_APPROVAL by ADMINISTRATION'"", 'aggregation': 'average', 'group_by': 'month'}";;;C
Total 'Declaration FOR_APPROVAL by ADMINISTRATION' done by 'org:resource';Number of 'Declaration FOR_APPROVAL by ADMINISTRATION' activities grouped by the last value of org:resource;STAFF MEMBER:0;"{""STAFF MEMBER"":0,""SYSTEM"":1}";A
Total 'Declaration FOR_APPROVAL by ADMINISTRATION' done by 'org:resource';Number of 'Declaration FOR_APPROVAL by ADMINISTRATION' activities grouped by the last value of org:resource;SYSTEM:1;"{""STAFF MEMBER"":0,""SYSTEM"":1}";A
Fraction of 'Declaration FOR_APPROVAL by ADMINISTRATION' that are dismissed;Percentage of 'Declaration FOR_APPROVAL by ADMINISTRATION' out of all 'Dismissed';;;D
Total 'Declaration FOR_APPROVAL by ADMINISTRATION' performed by 'org:resource';Number of 'Declaration FOR_APPROVAL by ADMINISTRATION' activities grouped by the last value of org:resource;STAFF MEMBER:0;"{""STAFF MEMBER"":0,""SYSTEM"":1}";A
Total 'Declaration FOR_APPROVAL by ADMINISTRATION' performed by 'org:resource';Number of 'Declaration FOR_APPROVAL by ADMINISTRATION' activities grouped by the last value of org:resource;SYSTEM:1;"{""STAFF MEMBER"":0,""SYSTEM"":1}";A
Ratio of 'Declaration FOR_APPROVAL by ADMINISTRATION' over 'Declaration SUBMITTED by EMPLOYEE';Percentage of 'Declaration FOR_APPROVAL by ADMINISTRATION' out of all 'Declaration SUBMITTED by EMPLOYEE';0.0;;B
Occasions how often the 'Declaration FOR_APPROVAL by ADMINISTRATION' is performed;Number of 'Declaration FOR_APPROVAL by ADMINISTRATION' activities;1;;A
The ratio of 'Declaration FOR_APPROVAL by ADMINISTRATION' that do not lead to 'Declaration REJECTED by PRE_APPROVER';Percentage of 'Declaration FOR_APPROVAL by ADMINISTRATION' out of all cases where 'Declaration REJECTED by PRE_APPROVER' does not happen;0.0;;B
