Name;Metric;Value;Agrupation;Column77
Percentage of 'Declaration FOR_APPROVAL by SUPERVISOR' by worker;Percentage of 'Declaration FOR_APPROVAL by SUPERVISOR' out of all cases;SYSTEM:0.0;"{""STAFF MEMBER"":0.0021881838,""SYSTEM"":0.0}";B
Number of 'Declaration FOR_APPROVAL by SUPERVISOR' made per year;"ERROR: computing metric {'count': ""activity == 'Declaration FOR_APPROVAL by SUPERVISOR'"", 'aggregation': 'total', 'group_by': 'year'}";;;C
Percentage of 'Declaration FOR_APPROVAL by SUPERVISOR' that are rejected;Percentage of 'Declaration FOR_APPROVAL by SUPERVISOR' out of all 'Declaration REJECTED by PRE_APPROVER';0.0;;B
Number of 'Declaration FOR_APPROVAL by SUPERVISOR' in relation to 'Declaration REJECTED by PRE_APPROVER';Number of 'Declaration FOR_APPROVAL by SUPERVISOR' activities for cases where activity 'Declaration REJECTED by PRE_APPROVER' occurs;0;;B
Percentage of 'Declaration FOR_APPROVAL by SUPERVISOR';Percentage of 'Declaration FOR_APPROVAL by SUPERVISOR' out of all cases;0.0;;A
Number of times 'Declaration FOR_APPROVAL by SUPERVISOR' is performed;Number of 'Declaration FOR_APPROVAL by SUPERVISOR' activities;1;;A
Average number of 'Declaration FOR_APPROVAL by SUPERVISOR' in a month;"ERROR: computing metric {'count': ""activity == 'Declaration FOR_APPROVAL by SUPERVISOR'"", 'aggregation': 'average', 'group_by': 'month'}";;;C
Total 'Declaration FOR_APPROVAL by SUPERVISOR' done by 'STAFF MEMBER';Number of 'Declaration FOR_APPROVAL by SUPERVISOR' activities == 'STAFF MEMBER' where ma is the last value of org:role;;;D
Fraction of 'Declaration FOR_APPROVAL by SUPERVISOR' that are dismissed;Percentage of 'Declaration FOR_APPROVAL by SUPERVISOR' out of all 'Declaration REJECTED by MISSING';0.01;;B
Total 'Declaration FOR_APPROVAL by SUPERVISOR' performed by 'STAFF MEMBER';Number of 'Declaration FOR_APPROVAL by SUPERVISOR' activities == 'STAFF MEMBER' where ma is the last value of org:role;;;A
Ratio of 'Declaration FOR_APPROVAL by SUPERVISOR' over 'Declaration REJECTED by PRE_APPROVER';Percentage of 'Declaration FOR_APPROVAL by SUPERVISOR' out of all 'Declaration REJECTED by PRE_APPROVER';0.0;;B
Occasions how often the 'Declaration FOR_APPROVAL by SUPERVISOR' is performed;Number of 'Declaration FOR_APPROVAL by SUPERVISOR' activities;1;;A
The ratio of 'Declaration FOR_APPROVAL by SUPERVISOR' that lead to 'Request Payment';Percentage of 'Declaration FOR_APPROVAL by SUPERVISOR' out of all 'Request Payment';0.0;;B
Percentage of 'Declaration FOR_APPROVAL by SUPERVISOR' followed by 'Payment Handled';Percentage of 'Declaration FOR_APPROVAL by SUPERVISOR' out of all 'Payment Handled';0.0;;B
Average number of 'Declaration FOR_APPROVAL by SUPERVISOR' that are followed by 'Declaration APPROVED by ADMINISTRATION';the average of the number of times `ACTIVITY` == 'Declaration FOR_APPROVAL by SUPERVISOR' filtered by the function ma > 0 where ma is the number of times `ACTIVITY` == 'Declaration APPROVED by ADMINISTRATION';0.0;;B
Percentage of 'Declaration FOR_APPROVAL by SUPERVISOR' with an increment in case:Amount compared to previous steps;"ERROR: computing metric {'count': ""activity == 'Declaration FOR_APPROVAL by SUPERVISOR'"", 'metric_condition': '> 0', 'aggregation': 'percentage', 'filter': 'case:Amount > previous_step_case:Amount'}";;;C
Percentage of 'Declaration FOR_APPROVAL by SUPERVISOR' leading to a decrease in 'Declaration REJECTED by PRE_APPROVER';Percentage of 'Declaration FOR_APPROVAL by SUPERVISOR' out of all 'Declaration REJECTED by PRE_APPROVER';0.0;;B
