Name;Metric;Value;Agrupation;Column77
Percentage of 'Declaration FOR_APPROVAL by SUPERVISOR' by worker;Percentage of 'Declaration FOR_APPROVAL by SUPERVISOR' out of all cases;SYSTEM:0.0;"{""STAFF MEMBER"":0.0021881838,""SYSTEM"":0.0}";B
Percentage of 'Declaration FOR_APPROVAL by SUPERVISOR' followed by 'Declaration REJECTED by PRE_APPROVER';Percentage of 'Declaration FOR_APPROVAL by SUPERVISOR' out of all 'Declaration REJECTED by PRE_APPROVER';0.0;;B
Number of 'Declaration FOR_APPROVAL by SUPERVISOR' made per year;"ERROR: computing metric {'count': ""activity == 'Declaration FOR_APPROVAL by SUPERVISOR'"", 'aggregation': 'total', 'group_by': 'year'}";;;C
Percentage of 'Declaration FOR_APPROVAL by SUPERVISOR' that are rejected;"ERROR: computing metric {'count': ""activity == 'Declaration FOR_APPROVAL by SUPERVISOR'"", 'metric_condition': '> 0', 'aggregation': 'percentage', 'filter': ""activity == 'Declaration REJECTED by EMPLOYEE' OR activity == 'Declaration REJECTED by ADMINISTRATION' OR activity == 'Declaration REJECTED by SUPERVISOR' OR activity == 'Declaration REJECTED by MISSING' OR activity == 'Declaration REJECTED by PRE_APPROVER' OR activity == 'Declaration REJECTED by BUDGET OWNER'""}";;;C
Number of 'Declaration FOR_APPROVAL by SUPERVISOR' in relation to 'Declaration REJECTED by PRE_APPROVER';Number of 'Declaration FOR_APPROVAL by SUPERVISOR' activities for cases where activity 'Declaration REJECTED by PRE_APPROVER' occurs;0;;B
Percentage of 'Declaration FOR_APPROVAL by SUPERVISOR';Percentage of 'Declaration FOR_APPROVAL by SUPERVISOR' out of all cases;0.0;;A
Number of times 'Declaration FOR_APPROVAL by SUPERVISOR' is performed;Number of 'Declaration FOR_APPROVAL by SUPERVISOR' activities;1;;A
Percentage of 'Declaration FOR_APPROVAL by SUPERVISOR' done after 'Declaration APPROVED by ADMINISTRATION';Percentage of 'Declaration FOR_APPROVAL by SUPERVISOR' out of all 'Declaration APPROVED by ADMINISTRATION';0.0;;B
Average number of 'Declaration FOR_APPROVAL by SUPERVISOR';the average of the number of times `ACTIVITY` == 'Declaration FOR_APPROVAL by SUPERVISOR';0.0;;A
Percentage of 'Declaration FOR_APPROVAL by SUPERVISOR' with an increment;"ERROR: computing metric {'count': ""activity == 'Declaration FOR_APPROVAL by SUPERVISOR'"", 'metric_condition': '> 0', 'aggregation': 'percentage', 'filter': 'case:Amount > previous_case:Amount'}";;;C
Percentage of 'Declaration FOR_APPROVAL by SUPERVISOR' with appeal;Percentage of 'Declaration FOR_APPROVAL by SUPERVISOR' out of all 'Appeal';;;D
Average number of 'Declaration FOR_APPROVAL by SUPERVISOR' that are followed by 'Payment Handled';the average of the number of times `ACTIVITY` == 'Declaration FOR_APPROVAL by SUPERVISOR' filtered by the function ma > 0 where ma is the number of times `ACTIVITY` == 'Payment Handled';0.0;;B
Percentage of 'Declaration FOR_APPROVAL by SUPERVISOR' with penalty;Percentage of 'Declaration FOR_APPROVAL by SUPERVISOR' out of all 'Penalty';;;D
Average number of 'Declaration FOR_APPROVAL by SUPERVISOR' in a month;"ERROR: computing metric {'count': ""activity == 'Declaration FOR_APPROVAL by SUPERVISOR'"", 'aggregation': 'average', 'group_by': 'month'}";;;C
Total 'Declaration FOR_APPROVAL by SUPERVISOR' done by 'org:resource';"ERROR: computing metric {'count': ""activity == 'Declaration FOR_APPROVAL by SUPERVISOR'"", 'aggregation': 'total', 'filter': 'org:resource == specific_resource'}";;;C
Fraction of 'Declaration FOR_APPROVAL by SUPERVISOR' that are dismissed;"ERROR: computing metric {'count': ""activity == 'Declaration FOR_APPROVAL by SUPERVISOR'"", 'metric_condition': '> 0', 'aggregation': 'percentage', 'filter': ""activity == 'Declaration REJECTED by EMPLOYEE' OR activity == 'Declaration REJECTED by ADMINISTRATION' OR activity == 'Declaration REJECTED by SUPERVISOR' OR activity == 'Declaration REJECTED by MISSING' OR activity == 'Declaration REJECTED by PRE_APPROVER' OR activity == 'Declaration REJECTED by BUDGET OWNER'""}";;;C
Total 'Declaration FOR_APPROVAL by SUPERVISOR' performed by 'org:resource';"ERROR: computing metric {'count': ""activity == 'Declaration FOR_APPROVAL by SUPERVISOR'"", 'aggregation': 'total', 'filter': 'org:resource == specific_resource'}";;;C
Ratio of 'Declaration FOR_APPROVAL by SUPERVISOR' over 'Declaration SUBMITTED by EMPLOYEE';Percentage of 'Declaration FOR_APPROVAL by SUPERVISOR' out of all 'Declaration SUBMITTED by EMPLOYEE';0.0;;B
Occasions how often the 'Declaration FOR_APPROVAL by SUPERVISOR' is performed;Number of 'Declaration FOR_APPROVAL by SUPERVISOR' activities;1;;A
The ratio of 'Declaration FOR_APPROVAL by SUPERVISOR' that lead to a 'Declaration REJECTED by PRE_APPROVER';Percentage of 'Declaration FOR_APPROVAL by SUPERVISOR' out of all 'Declaration REJECTED by PRE_APPROVER';0.0;;B
