Name;Metric;Value;Agrupation;Column77
Percentage of Declaration SAVED by EMPLOYEE by worker;Percentage of 'Declaration SAVED by EMPLOYEE' out of all cases;SYSTEM:0.0;"{""STAFF MEMBER"":0.2932166302,""SYSTEM"":0.0000995718}";B
Percentage of Declaration SAVED by EMPLOYEE followed by Declaration SUBMITTED by EMPLOYEE;Percentage of 'Declaration SAVED by EMPLEE' out of all 'Declaration SUBMITTED by EMPLOYEE';0.0;;B
Number of Declaration SAVED by EMPLOYEE made per year;"ERROR: computing metric {'count': ""activity == 'Declaration SAVED by EMPLOYEE'"", 'aggregation': 'total', 'group_by': 'year'}";;;C
Percentage of Declaration SAVED by EMPLOYEE that are rejected;Percentage of 'Declaration SAVED by EMPLOYEE' out of all 'Declaration REJECTED by PRE_APPROVER';0.0;;B
Number of Declaration SAVED by EMPLOYEE in relation to Declaration REJECTED by PRE_APPROVER;Number of 'Declaration SAVED by EMPLOYEE' activities for cases where activity 'Declaration REJECTED by PRE_APPROVER' occurs;0;;B
Percentage of Declaration SAVED by EMPLOYEE;Percentage of 'Declaration SAVED by EMPLOYEE' out of all cases;0.01;;A
Number of times Declaration SAVED by EMPLOYEE is performed;Number of 'Declaration SAVED by EMPLOYEE' activities;135;;A
Percentage of Declaration SAVED by EMPLOYEE done after Declaration REJECTED by PRE_APPROVER;Percentage of 'Declaration SAVED by EMPLOYEE' out of all 'Declaration REJECTED by PRE_APPROVER';0.0;;B
Average number of Declaration SAVED by EMPLOYEE;the average of the number of times `ACTIVITY` == 'Declaration SAVED by EMPLOYEE';0.01;;A
Percentage of Declaration SAVED by EMPLOYEE with an increment;"ERROR: computing metric {'count': ""activity == 'Declaration SAVED by EMPLOYEE'"", 'metric_condition': '> 0', 'aggregation': 'percentage', 'filter': 'case:Amount > previous_case:Amount'}";;;C
Percentage of Declaration SAVED by EMPLOYEE with appeal;Percentage of 'Declaration SAVED by EMPLOYEE' out of all 'Appeal';;;D
Average number of Declaration SAVED by EMPLOYEE that are followed by Declaration SUBMITTED by EMPLOYEE;the average of the number of times `ACTIVITY` == 'Declaration SAVED by EMPLOYEE' filtered by the function ma > 0 where ma is the number of times `ACTIVITY` == 'Declaration SUBMITTED by EMPLOYEE';0.0;;B
Percentage of Declaration SAVED by EMPLOYEE with penalty;Percentage of 'Declaration SAVED by EMPLOYEE' out of all 'Penalty';;;D
Average number of Declaration SAVED by EMPLOYEE in a month;"ERROR: computing metric {'count': ""activity == 'Declaration SAVED by EMPLOYEE'"", 'aggregation': 'average', 'group_by': 'month'}";;;C
Total Declaration SAVED by EMPLOYEE done by STAFF MEMBER;Number of 'Declaration SAVED by EMPLOYEE' activities grouped by the last value of org:resource;STAFF MEMBER:134;"{""STAFF MEMBER"":134,""SYSTEM"":1}";B
Total Declaration SAVED by EMPLOYEE done by STAFF MEMBER;Number of 'Declaration SAVED by EMPLOYEE' activities grouped by the last value of org:resource;SYSTEM:1;"{""STAFF MEMBER"":134,""SYSTEM"":1}";B
Fraction of Declaration SAVED by EMPLOYEE that are dismissed;Percentage of 'Declaration SAVED by EMPLOYEE' out of all 'Declaration REJECTED by EMPLOYEE';0.0;;B
Total Declaration SAVED by EMPLOYEE performed by STAFF MEMBER;Number of 'Declaration SAVED by EMPLOYEE' activities grouped by the last value of org:resource;STAFF MEMBER:134;"{""STAFF MEMBER"":134,""SYSTEM"":1}";B
Total Declaration SAVED by EMPLOYEE performed by STAFF MEMBER;Number of 'Declaration SAVED by EMPLOYEE' activities grouped by the last value of org:resource;SYSTEM:1;"{""STAFF MEMBER"":134,""SYSTEM"":1}";B
Ratio of Declaration SAVED by EMPLOYEE over Declaration REJECTED by PRE_APPROVER;Percentage of 'Declaration SAVED by EMPLOYEE' out of all 'Declaration REJECTED by PRE_APPROVER';0.0;;B
Occasions how often the Declaration SAVED by EMPLOYEE is performed;Number of 'Declaration SAVED by EMPLOYEE' activities;135;;A
The ratio of Declaration SAVED by EMPLOYEE that are not eventually performed;Percentage of 'Declaration SAVED by EMPLOYEE' out of all cases where 'Declaration SUBMITTED by EMPLOYEE' does not happen;0.01;;B
