Name;Metric;Value;Agrupation;Column77
Number of 'Declaration FOR_APPROVAL by PRE_APPROVER' grouped by 'org:role';Number of 'Declaration FOR_APPROVAL by PRE_APPROVER' activities grouped by the last value of org:role;SUPERVISOR:0;"{""ADMINISTRATION"":0,""EMPLOYEE"":0,""MISSING"":1,""SUPERVISOR"":0,""UNDEFINED"":0}";A
Number of 'Declaration FOR_APPROVAL by PRE_APPROVER' grouped by 'org:role';Number of 'Declaration FOR_APPROVAL by PRE_APPROVER' activities grouped by the last value of org:role;UNDEFINED:0;"{""ADMINISTRATION"":0,""EMPLOYEE"":0,""MISSING"":1,""SUPERVISOR"":0,""UNDEFINED"":0}";A
Percentage of 'Declaration FOR_APPROVAL by PRE_APPROVER' by worker;Percentage of 'Declaration FOR_APPROVAL by PRE_APPROVER' out of all cases;;;D
Percentage of 'Declaration FOR_APPROVAL by PRE_APPROVER' followed by 'Payment Handled';Percentage of 'Declaration FOR_APPROVAL by PRE_APPROVER' out of all 'Payment Handled';0.0;;B
Number of 'Declaration FOR_APPROVAL by PRE_APPROVER' made per year;"ERROR: computing metric {'count': ""activity == 'Declaration FOR_APPROVAL by PRE_APPROVER'"", 'aggregation': 'total', 'group_by': 'year'}";;;C
Percentage of 'Declaration FOR_APPROVAL by PRE_APPROVER' that are rejected;Percentage of 'Declaration FOR_APPROVAL by PRE_APPROVER' out of all 'Declaration REJECTED by PRE_APPROVER';0.0;;B
Number of 'Declaration FOR_APPROVAL by PRE_APPROVER' in relation to 'Declaration FINAL_APPROVED by SUPERVISOR';Number of 'Declaration FOR_APPROVAL by PRE_APPROVER' activities for cases where activity 'Declaration FINAL_APPROVED by SUPERVISOR' occurs;0;;B
Percentage of 'Declaration FOR_APPROVAL by PRE_APPROVER';Percentage of 'Declaration FOR_APPROVAL by PRE_APPROVER' out of all cases;0.0;;A
Number of times 'Declaration FOR_APPROVAL by PRE_APPROVER' is performed;Number of 'Declaration FOR_APPROVAL by PRE_APPROVER' activities;1;;A
Percentage of 'Declaration FOR_APPROVAL by PRE_APPROVER' done after 'Declaration SUBMITTED by EMPLOYEE';Percentage of 'Declaration FOR_APPROVAL by PRE_APPROVER' out of all 'Declaration SUBMITTED by EMPLOYEE';0.0;;B
Average number of 'Declaration FOR_APPROVAL by PRE_APPROVER' per case;the average of the number of times `ACTIVITY` == 'Declaration FOR_APPROVAL by PRE_APPROVER';0.0;;A
Percentage of 'Declaration FOR_APPROVAL by PRE_APPROVER' with an increment in 'case:Amount';"ERROR: computing metric {'count': ""activity == 'Declaration FOR_APPROVAL by PRE_APPROVER'"", 'metric_condition': '> 0', 'aggregation': 'percentage', 'filter': 'case:Amount > previous_case:Amount'}";;;C
Percentage of 'Declaration FOR_APPROVAL by PRE_APPROVER' leading to an appeal;Percentage of 'Declaration FOR_APPROVAL by PRE_APPROVER' out of all 'Appeal';;;D
Average number of 'Declaration FOR_APPROVAL by PRE_APPROVER' that are followed by 'Declaration APPROVED by PRE_APPROVER';the average of the number of times `ACTIVITY` == 'Declaration FOR_APPROVAL by PRE_APPROVER' filtered by the function ma > 0 where ma is the number of times `ACTIVITY` == 'Declaration APPROVED by PRE_APPROVER';0.0;;B
Percentage of 'Declaration FOR_APPROVAL by PRE_APPROVER' with penalty;Percentage of 'Declaration FOR_APPROVAL by PRE_APPROVER' out of all cases;0.0;;B
Average number of 'Declaration FOR_APPROVAL by PRE_APPROVER' in a month;"ERROR: computing metric {'count': ""activity == 'Declaration FOR_APPROVAL by PRE_APPROVER'"", 'aggregation': 'average', 'group_by': 'month'}";;;C
Total 'Declaration FOR_APPROVAL by PRE_APPROVER' done by 'STAFF MEMBER';Number of 'Declaration FOR_APPROVAL by PRE_APPROVER' activities == 'STAFF MEMBER' where ma is the last value of org:role;;;D
Fraction of 'Declaration FOR_APPROVAL by PRE_APPROVER' that are dismissed;Percentage of 'Declaration FOR_APPROVAL by PRE_APPROVER' out of all 'Dismissed';;;D
Total 'Declaration FOR_APPROVAL by PRE_APPROVER' performed by 'STAFF MEMBER';Number of 'Declaration FOR_APPROVAL by PRE_APPROVER' activities == 'STAFF MEMBER' where ma is the last value of org:role;;;D
Ratio of 'Declaration FOR_APPROVAL by PRE_APPROVER' over 'Declaration REJECTED by PRE_APPROVER';Percentage of 'Declaration FOR_APPROVAL by PRE_APPROVER' out of all 'Declaration REJECTED by PRE_APPROVER';0.0;;B
Occasions how often the 'Declaration FOR_APPROVAL by PRE_APPROVER' is performed;Frequency of activity 'Declaration FOR_APPROVAL by PRE_APPROVER';1;;A
The ratio of 'Declaration FOR_APPROVAL by PRE_APPROVER' that lead to 'Payment Handled';Percentage of 'Declaration FOR_APPROVAL by PRE_APPROVER' out of all 'Payment Handled';0.0;;B
