Name;Metric;Value;Agrupation;Column77
Number of 'Declaration REJECTED by ADMINISTRATION' per department to identify areas with higher rejection rates;Number of 'Declaration REJECTED by ADMINISTRATION' activities grouped by the last value of org:role;EMPLOYEE:225;"{""ADMINISTRATION"":5,""EMPLOYEE"":225,""MISSING"":0,""SUPERVISOR"":1,""UNDEFINED"":721}";B
Number of 'Declaration REJECTED by ADMINISTRATION' per department to identify areas with higher rejection rates;Number of 'Declaration REJECTED by ADMINISTRATION' activities grouped by the last value of org:role;MISSING:0;"{""ADMINISTRATION"":5,""EMPLOYEE"":225,""MISSING"":0,""SUPERVISOR"":1,""UNDEFINED"":721}";B
Number of 'Declaration REJECTED by ADMINISTRATION' per department to identify areas with higher rejection rates;Number of 'Declaration REJECTED by ADMINISTRATION' activities grouped by the last value of org:role;SUPERVISOR:1;"{""ADMINISTRATION"":5,""EMPLOYEE"":225,""MISSING"":0,""SUPERVISOR"":1,""UNDEFINED"":721}";B
Number of 'Declaration REJECTED by ADMINISTRATION' per department to identify areas with higher rejection rates;Number of 'Declaration REJECTED by ADMINISTRATION' activities grouped by the last value of org:role;UNDEFINED:721;"{""ADMINISTRATION"":5,""EMPLOYEE"":225,""MISSING"":0,""SUPERVISOR"":1,""UNDEFINED"":721}";B
Percentage of 'Declaration REJECTED by ADMINISTRATION' that are eventually approved after re-submission;Percentage of 'Declaration REJECTED by ADMINISTRATION' out of all 'Declaration APPROVED by ADMINISTRATION';0.08;;B
Frequency of 'Declaration REJECTED by ADMINISTRATION' in cases where the budget owner and supervisor are the same person;"ERROR: computing metric {'count': ""activity == 'Declaration REJECTED by ADMINISTRATION'"", 'metric_condition': '> 0', 'aggregation': 'total', 'filter': 'org:role == org:role'}";;;C
Percentage of 'Declaration REJECTED by ADMINISTRATION' in relation to all activities performed by the travel administration;Percentage of 'Declaration REJECTED by ADMINISTRATION' out of all cases;;;D
Number of 'Declaration REJECTED by ADMINISTRATION' followed by 'Declaration REJECTED by EMPLOYEE';Number of 'Declaration REJECTED by ADMINISTRATION' activities for cases where activity 'Declaration REJECTED by EMPLOYEE' occurs;947;;B
Percentage of 'Declaration REJECTED by ADMINISTRATION' that result in an appeal;Percentage of 'Declaration REJECTED by ADMINISTRATION' out of all 'Appeal';;;D
Frequency of 'Declaration REJECTED by ADMINISTRATION' in relation to 'Declaration REJECTED by BUDGET OWNER';Percentage of 'Declaration REJECTED by ADMINISTRATION' out of all 'Declaration REJECTED by BUDGET OWNER';0.22;;B
Percentage of 'Declaration REJECTED by ADMINISTRATION' that are not followed by any further action within 30 days;Percentage of 'Declaration REJECTED by ADMINISTRATION' out of all cases;0.08;;B
Number of 'Declaration REJECTED by ADMINISTRATION' in relation to total number of 'Declaration SUBMITTED by EMPLOYEE';Number of 'Declaration REJECTED by ADMINISTRATION' activities for cases where activity 'Declaration SUBMITTED by EMPLOYEE' occurs;952;;B
Percentage of 'Declaration REJECTED by ADMINISTRATION' that occur after 'Declaration FOR_APPROVAL by ADMINISTRATION';Percentage of 'Declaration REJECTED by ADMINISTRATION' out of all 'Declaration FOR_APPROVAL by ADMINISTRATION';1.0;;B
