Name;Metric;Value;Agrupation;Column77
Number of 'Declaration SUBMITTED by EMPLOYEE' grouped by 'org:role';Number of 'Declaration SUBMITTED by EMPLOYEE' activities grouped by the last value of org:role;MISSING:32;"{""ADMINISTRATION"":5,""EMPLOYEE"":328,""MISSING"":32,""SUPERVISOR"":5,""UNDEFINED"":11161}";A
Number of 'Declaration SUBMITTED by EMPLOYEE' grouped by 'org:role';Number of 'Declaration SUBMITTED by EMPLOYEE' activities grouped by the last value of org:role;SUPERVISOR:5;"{""ADMINISTRATION"":5,""EMPLOYEE"":328,""MISSING"":32,""SUPERVISOR"":5,""UNDEFINED"":11161}";A
Number of 'Declaration SUBMITTED by EMPLOYEE' grouped by 'org:role';Number of 'Declaration SUBMITTED by EMPLOYEE' activities grouped by the last value of org:role;UNDEFINED:11161;"{""ADMINISTRATION"":5,""EMPLOYEE"":328,""MISSING"":32,""SUPERVISOR"":5,""UNDEFINED"":11161}";A
Percentage of 'Declaration SUBMITTED by EMPLOYEE' by 'org:resource';Percentage of 'Declaration SUBMITTED by EMPLOYEE' out of all cases;0.99;;B
Frequency of 'Declaration SUBMITTED by EMPLOYEE' in relation to total declarations submitted;"ERROR: computing metric {'count': ""activity == 'Declaration SUBMITTED by EMPLOYEE'"", 'metric_condition': '> 0', 'aggregation': 'percentage', 'filter': ""activity == 'Declaration SUBMITTED by *'""}";;;C
Percentage of 'Declaration SUBMITTED by EMPLOYEE' leading to any form of rejection;"ERROR: computing metric {'count': ""activity == 'Declaration SUBMITTED by EMPLOYEE'"", 'metric_condition': '> 0', 'aggregation': 'percentage', 'filter': ""activity == 'Declaration REJECTED by *'""}";;;C
Number of 'Declaration SUBMITTED by EMPLOYEE' that precede 'Declaration REJECTED by PRE_APPROVER';Number of 'Declaration SUBMITTED by EMPLOYEE' activities for cases where activity 'Declaration REJECTED by PRE_APPROVER' occurs;163;;B
Percentage reduction in 'Declaration REJECTED by PRE_APPROVER' following interventions on 'Declaration SUBMITTED by EMPLOYEE';"ERROR: computing metric {'count': ""activity == 'Declaration SUBMITTED by EMPLOYEE'"", 'metric_condition': '< previous_percentage', 'aggregation': 'percentage', 'filter': ""activity == 'Declaration REJECTED by PRE_APPROVER'""}";;;C
Average number of days from 'Declaration SUBMITTED by EMPLOYEE' to 'Payment Handled';the average of the number of times `ACTIVITY` == 'Declaration SUBMITTED by EMPLOYEE' filtered by the function ma > 0 where ma is the number of times `ACTIVITY` == 'Payment Handled';1.11;;B
Frequency of 'Declaration SUBMITTED by EMPLOYEE' in cases exceeding the budget limit;"ERROR: computing metric {'count': ""activity == 'Declaration SUBMITTED by EMPLOYEE'"", 'metric_condition': '> 0', 'aggregation': 'total', 'filter': 'case:Amount > budget_limit'}";;;C
Percentage of 'Declaration SUBMITTED by EMPLOYEE' followed by 'Declaration APPROVED by BUDGET OWNER';Percentage of 'Declaration SUBMITTED by EMPLOYEE' out of all 'Declaration APPROVED by BUDGET OWNER';1.0;;B
Number of 'Declaration SUBMITTED by EMPLOYEE' that result in an appeal;Number of 'Declaration SUBMITTED by EMPLOYEE' activities for cases where activity 'Appeal' occurs;;;A
Percentage of 'Declaration SUBMITTED by EMPLOYEE' that lead to 'Declaration FOR_APPROVAL by SUPERVISOR';Percentage of 'Declaration SUBMITTED by EMPLOYEE' out of all 'Declaration FOR_APPROVAL by SUPERVISOR';1.0;;B
Frequency of 'Declaration SUBMITTED by EMPLOYEE' in successful reimbursement cases;Frequency of activity 'Declaration SUBMITTED by EMPLOYEE' for cases where activity 'Reimbursement Successful' occurs;;;D
